city,country,continent,population,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm
Kuala Lumpur,Malaysia,Asia,8200000,2016,ElectricCar,5.454,13.57,4,0.032666,1.14E-05,3.19E-06,0.34075
Kuala Lumpur,Malaysia,Asia,8200000,2016,ElectricBike,3.41,7.15,4,0.004942,1.83E-06,4.69E-07,0.05098
Kuala Lumpur,Malaysia,Asia,8200000,2016,Bus,16.203,10.57,4,0.086402,0.00102614,0.000120097,1.11217
Kuala Lumpur,Malaysia,Asia,8200000,2016,Rail,11.307,12.91,4,0.024513,9.80E-06,2.04E-06,0.18322
Kuala Lumpur,Malaysia,Asia,8200000,2016,Bicycle,4.004,4.93,4,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2016,Walk,4.039,2.47,4,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2017,Car,47.786,11.45,3,0.187813,0.00043129,6.10E-05,2.45278
Kuala Lumpur,Malaysia,Asia,8200000,2017,Motorcycle,7.647,8.21,3,0.107411,0.00076412,8.15E-05,1.46847
Kuala Lumpur,Malaysia,Asia,8200000,2017,ElectricCar,5.544,13.1,3,0.0307,1.12E-05,2.91E-06,0.3217
Kuala Lumpur,Malaysia,Asia,8200000,2017,ElectricBike,3.516,6.89,3,0.004428,1.91E-06,4.17E-07,0.04763
Kuala Lumpur,Malaysia,Asia,8200000,2017,Bus,15.822,9.63,3,0.083915,0.00112646,0.000111992,0.94442
Kuala Lumpur,Malaysia,Asia,8200000,2017,Rail,11.76,13.85,3,0.022041,8.98E-06,1.75E-06,0.18006
Kuala Lumpur,Malaysia,Asia,8200000,2017,Bicycle,3.933,4.88,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2017,Walk,3.992,2.48,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2018,Car,47.478,11.43,3,0.18016,0.0004109,5.04E-05,2.2992
Kuala Lumpur,Malaysia,Asia,8200000,2018,Motorcycle,7.761,8.02,3,0.106328,0.00077312,8.56E-05,1.37652
Kuala Lumpur,Malaysia,Asia,8200000,2018,ElectricCar,6.562,13.29,3,0.030863,1.23E-05,2.79E-06,0.3378
Kuala Lumpur,Malaysia,Asia,8200000,2018,ElectricBike,4.724,7.82,3,0.004552,1.71E-06,4.67E-07,0.04845
Kuala Lumpur,Malaysia,Asia,8200000,2018,Bus,14.651,10.71,3,0.082852,0.00108909,0.000109294,1.01207
Kuala Lumpur,Malaysia,Asia,8200000,2018,Rail,11.323,15.2,3,0.024372,9.63E-06,1.72E-06,0.17761
Kuala Lumpur,Malaysia,Asia,8200000,2018,Bicycle,3.613,4.92,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2018,Walk,3.888,2.55,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2019,Car,46.725,11.77,3,0.186078,0.00042373,5.22E-05,2.30134
Kuala Lumpur,Malaysia,Asia,8200000,2019,Motorcycle,7.822,8.35,3,0.110982,0.00073057,8.48E-05,1.58
Kuala Lumpur,Malaysia,Asia,8200000,2019,ElectricCar,6.66,13.58,3,0.031359,1.13E-05,2.74E-06,0.32156
Kuala Lumpur,Malaysia,Asia,8200000,2019,ElectricBike,4.793,7.55,3,0.004741,1.77E-06,4.56E-07,0.04988
Kuala Lumpur,Malaysia,Asia,8200000,2019,Bus,14.997,9.69,3,0.083843,0.00111646,0.000105251,1.09249
Kuala Lumpur,Malaysia,Asia,8200000,2019,Rail,11.7,15.06,3,0.02291,9.52E-06,1.59E-06,0.17377
Kuala Lumpur,Malaysia,Asia,8200000,2019,Bicycle,3.667,5.63,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2019,Walk,3.636,2.43,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2020,Car,44.446,11.66,3,0.183656,0.00041899,5.62E-05,2.29554
Kuala Lumpur,Malaysia,Asia,8200000,2020,Motorcycle,7.943,8.34,3,0.102877,0.00067129,7.90E-05,1.5106
Kuala Lumpur,Malaysia,Asia,8200000,2020,ElectricCar,8.396,13.14,3,0.030206,1.23E-05,2.98E-06,0.31498
Kuala Lumpur,Malaysia,Asia,8200000,2020,ElectricBike,5.362,7.6,3,0.004748,1.78E-06,4.31E-07,0.0464
Kuala Lumpur,Malaysia,Asia,8200000,2020,Bus,14.924,9.84,3,0.081122,0.0011356,0.000117182,1.04932
Kuala Lumpur,Malaysia,Asia,8200000,2020,Rail,11.483,14.93,3,0.024879,8.11E-06,1.61E-06,0.18081
Kuala Lumpur,Malaysia,Asia,8200000,2020,Bicycle,3.662,5.05,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2020,Walk,3.784,2.36,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2021,Car,44.81,12.72,3,0.184058,0.00040762,5.20E-05,2.24423
Kuala Lumpur,Malaysia,Asia,8200000,2021,Motorcycle,7.218,8.1,3,0.105185,0.00068205,8.20E-05,1.40277
Kuala Lumpur,Malaysia,Asia,8200000,2021,ElectricCar,8.616,13.15,3,0.030426,1.08E-05,2.77E-06,0.32468
Kuala Lumpur,Malaysia,Asia,8200000,2021,ElectricBike,5.36,6.45,3,0.004533,1.60E-06,4.17E-07,0.04819
Kuala Lumpur,Malaysia,Asia,8200000,2021,Bus,14.806,10.48,3,0.087013,0.0009616,9.92E-05,1.00912
Kuala Lumpur,Malaysia,Asia,8200000,2021,Rail,11.259,13.61,3,0.023243,7.42E-06,1.69E-06,0.1729
Kuala Lumpur,Malaysia,Asia,8200000,2021,Bicycle,4.092,5.2,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2021,Walk,3.838,2.41,3,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2022,Car,43.216,11.37,2,0.183845,0.0004002,5.61E-05,2.2768
Kuala Lumpur,Malaysia,Asia,8200000,2022,Motorcycle,6.871,7.47,2,0.103171,0.0007238,8.27E-05,1.48613
Kuala Lumpur,Malaysia,Asia,8200000,2022,ElectricCar,9.746,13.44,2,0.031189,1.15E-05,2.95E-06,0.32654
Kuala Lumpur,Malaysia,Asia,8200000,2022,ElectricBike,5.823,7.13,2,0.004563,1.56E-06,4.54E-07,0.0427
Kuala Lumpur,Malaysia,Asia,8200000,2022,Bus,16.115,10.51,2,0.080226,0.00098919,0.000103259,1.04629
Kuala Lumpur,Malaysia,Asia,8200000,2022,Rail,11.187,13.75,2,0.02275,9.41E-06,1.50E-06,0.17883
Kuala Lumpur,Malaysia,Asia,8200000,2022,Bicycle,3.651,4.97,2,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2022,Walk,3.391,2.4,2,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2023,Car,46.543,12.31,2,0.168558,0.00040593,4.77E-05,2.27414
Kuala Lumpur,Malaysia,Asia,8200000,2023,Motorcycle,7.464,7.7,2,0.094785,0.00064833,7.51E-05,1.45979
Kuala Lumpur,Malaysia,Asia,8200000,2023,ElectricCar,8.737,13.49,2,0.028006,1.08E-05,2.79E-06,0.3213
Kuala Lumpur,Malaysia,Asia,8200000,2023,ElectricBike,6.179,6.69,2,0.004223,1.58E-06,4.52E-07,0.04515
Kuala Lumpur,Malaysia,Asia,8200000,2023,Bus,13.467,9.84,2,0.081821,0.00107681,9.80E-05,1.04525
Kuala Lumpur,Malaysia,Asia,8200000,2023,Rail,10.435,13.17,2,0.022001,7.98E-06,1.53E-06,0.16783
Kuala Lumpur,Malaysia,Asia,8200000,2023,Bicycle,3.716,5.13,2,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2023,Walk,3.458,2.46,2,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2024,Car,44.035,11.8,2,0.176899,0.00037455,4.70E-05,2.3187
Kuala Lumpur,Malaysia,Asia,8200000,2024,Motorcycle,6.804,8.11,2,0.096919,0.00074289,7.15E-05,1.5175
Kuala Lumpur,Malaysia,Asia,8200000,2024,ElectricCar,9.98,13.13,2,0.028038,1.11E-05,2.44E-06,0.32968
Kuala Lumpur,Malaysia,Asia,8200000,2024,ElectricBike,7.008,6.84,2,0.004399,1.55E-06,4.40E-07,0.04544
Kuala Lumpur,Malaysia,Asia,8200000,2024,Bus,14.332,9.97,2,0.080009,0.00107232,8.62E-05,0.9899
Kuala Lumpur,Malaysia,Asia,8200000,2024,Rail,10.727,14.22,2,0.023132,7.52E-06,1.50E-06,0.18869
Kuala Lumpur,Malaysia,Asia,8200000,2024,Bicycle,3.516,4.9,2,0,0,0,0
Kuala Lumpur,Malaysia,Asia,8200000,2024,Walk,3.598,2.44,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2015,Car,29.474,11.59,3,0.196994,0.00041922,6.34E-05,2.48703
Taipei,Taiwan,Asia,2700000,2015,Motorcycle,8.56,7.24,3,0.11169,0.00078941,8.86E-05,1.65662
Taipei,Taiwan,Asia,2700000,2015,ElectricCar,10.96,12.74,3,0.022058,9.09E-06,2.25E-06,0.25065
Taipei,Taiwan,Asia,2700000,2015,ElectricBike,7.627,6.62,3,0.003351,1.27E-06,3.15E-07,0.03639
Taipei,Taiwan,Asia,2700000,2015,Bus,10.273,10.18,3,0.092155,0.00122071,0.000126598,1.06672
Taipei,Taiwan,Asia,2700000,2015,Rail,26.956,13.06,3,0.018152,6.83E-06,1.25E-06,0.1297
Taipei,Taiwan,Asia,2700000,2015,Bicycle,3.07,4.59,3,0,0,0,0
Taipei,Taiwan,Asia,2700000,2015,Walk,3.08,1.85,3,0,0,0,0
Taipei,Taiwan,Asia,2700000,2016,Car,29.369,11.93,2,0.189572,0.00044469,5.93E-05,2.62349
Taipei,Taiwan,Asia,2700000,2016,Motorcycle,8.215,7.72,2,0.107529,0.00075775,8.74E-05,1.52552
Taipei,Taiwan,Asia,2700000,2016,ElectricCar,12.06,12.21,2,0.023261,7.91E-06,2.17E-06,0.23501
Taipei,Taiwan,Asia,2700000,2016,ElectricBike,9.861,6.14,2,0.003479,1.21E-06,3.65E-07,0.03333
Taipei,Taiwan,Asia,2700000,2016,Bus,9.275,10.23,2,0.092405,0.00119763,0.000108183,1.14286
Taipei,Taiwan,Asia,2700000,2016,Rail,25.775,14.46,2,0.017372,6.51E-06,1.19E-06,0.12844
Taipei,Taiwan,Asia,2700000,2016,Bicycle,2.797,4.88,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2016,Walk,2.648,2.06,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2017,Car,28.884,12.3,4,0.192526,0.00046993,6.55E-05,2.49352
Taipei,Taiwan,Asia,2700000,2017,Motorcycle,7.197,7.12,4,0.108075,0.00081654,8.64E-05,1.46872
Taipei,Taiwan,Asia,2700000,2017,ElectricCar,11.657,12.59,4,0.023032,9.02E-06,1.92E-06,0.23973
Taipei,Taiwan,Asia,2700000,2017,ElectricBike,9.971,6.68,4,0.003478,1.20E-06,3.41E-07,0.03295
Taipei,Taiwan,Asia,2700000,2017,Bus,9.327,9.76,4,0.092304,0.00121146,0.000111257,1.06492
Taipei,Taiwan,Asia,2700000,2017,Rail,27.471,13.2,4,0.019022,6.92E-06,1.26E-06,0.12772
Taipei,Taiwan,Asia,2700000,2017,Bicycle,2.895,4.91,4,0,0,0,0
Taipei,Taiwan,Asia,2700000,2017,Walk,2.599,1.97,4,0,0,0,0
Taipei,Taiwan,Asia,2700000,2018,Car,27.339,11.95,4,0.178053,0.00042694,5.96E-05,2.42321
Taipei,Taiwan,Asia,2700000,2018,Motorcycle,7.623,7.82,4,0.108743,0.00072216,8.53E-05,1.49474
Taipei,Taiwan,Asia,2700000,2018,ElectricCar,12.211,12.39,4,0.022757,7.98E-06,2.02E-06,0.22607
Taipei,Taiwan,Asia,2700000,2018,ElectricBike,10.355,6.8,4,0.00329,1.18E-06,3.10E-07,0.03451
Taipei,Taiwan,Asia,2700000,2018,Bus,10.343,9,4,0.085495,0.00117555,0.000119387,1.05887
Taipei,Taiwan,Asia,2700000,2018,Rail,26.547,13.44,4,0.017677,6.61E-06,1.38E-06,0.12392
Taipei,Taiwan,Asia,2700000,2018,Bicycle,2.647,4.62,4,0,0,0,0
Taipei,Taiwan,Asia,2700000,2018,Walk,2.935,1.75,4,0,0,0,0
Taipei,Taiwan,Asia,2700000,2019,Car,28.664,11.54,3,0.181102,0.00042138,5.20E-05,2.30389
Taipei,Taiwan,Asia,2700000,2019,Motorcycle,7.249,7.39,3,0.103206,0.00070566,7.30E-05,1.45332
Taipei,Taiwan,Asia,2700000,2019,ElectricCar,12.687,12.25,3,0.02117,8.13E-06,2.13E-06,0.23319
Taipei,Taiwan,Asia,2700000,2019,ElectricBike,11.16,6.92,3,0.003361,1.17E-06,2.82E-07,0.03264
Taipei,Taiwan,Asia,2700000,2019,Bus,9.251,10.08,3,0.085194,0.00100353,0.00011001,1.07058
Taipei,Taiwan,Asia,2700000,2019,Rail,25.135,13.73,3,0.016595,6.14E-06,1.31E-06,0.13994
Taipei,Taiwan,Asia,2700000,2019,Bicycle,2.814,4.53,3,0,0,0,0
Taipei,Taiwan,Asia,2700000,2019,Walk,3.04,2.09,3,0,0,0,0
Taipei,Taiwan,Asia,2700000,2020,Car,27.173,11.76,2,0.187639,0.00037276,5.06E-05,2.36099
Taipei,Taiwan,Asia,2700000,2020,Motorcycle,6.66,7.59,2,0.104988,0.0007417,8.12E-05,1.49185
Taipei,Taiwan,Asia,2700000,2020,ElectricCar,14.635,12.61,2,0.022183,8.23E-06,2.20E-06,0.21055
Taipei,Taiwan,Asia,2700000,2020,ElectricBike,12.608,6.28,2,0.003269,1.18E-06,3.35E-07,0.03147
Taipei,Taiwan,Asia,2700000,2020,Bus,8.757,9.85,2,0.08737,0.00116829,0.000101726,1.05392
Taipei,Taiwan,Asia,2700000,2020,Rail,24.539,13.9,2,0.016591,5.69E-06,1.33E-06,0.12751
Taipei,Taiwan,Asia,2700000,2020,Bicycle,2.79,4.58,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2020,Walk,2.837,1.84,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2021,Car,24.291,12.26,2,0.175741,0.00039771,5.22E-05,2.35154
Taipei,Taiwan,Asia,2700000,2021,Motorcycle,6.595,7.54,2,0.097881,0.00070079,7.49E-05,1.56168
Taipei,Taiwan,Asia,2700000,2021,ElectricCar,14.202,12.78,2,0.020584,7.88E-06,1.89E-06,0.24864
Taipei,Taiwan,Asia,2700000,2021,ElectricBike,13.656,7.23,2,0.003128,1.20E-06,3.28E-07,0.03207
Taipei,Taiwan,Asia,2700000,2021,Bus,9.974,9.39,2,0.085073,0.00095599,0.000118682,1.03556
Taipei,Taiwan,Asia,2700000,2021,Rail,26.156,14.27,2,0.01734,5.58E-06,1.13E-06,0.12124
Taipei,Taiwan,Asia,2700000,2021,Bicycle,2.542,4.59,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2021,Walk,2.584,2.01,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2022,Car,26.078,11.61,2,0.171605,0.00038667,5.23E-05,2.34879
Taipei,Taiwan,Asia,2700000,2022,Motorcycle,7.037,7.6,2,0.104856,0.00065357,8.44E-05,1.58526
Taipei,Taiwan,Asia,2700000,2022,ElectricCar,15.61,12.08,2,0.020547,7.93E-06,1.87E-06,0.22375
Taipei,Taiwan,Asia,2700000,2022,ElectricBike,13.494,6.73,2,0.003253,1.11E-06,3.13E-07,0.03357
Taipei,Taiwan,Asia,2700000,2022,Bus,8.586,9.75,2,0.078122,0.00108962,9.48E-05,1.00156
Taipei,Taiwan,Asia,2700000,2022,Rail,24.273,12.37,2,0.017212,5.44E-06,1.18E-06,0.11509
Taipei,Taiwan,Asia,2700000,2022,Bicycle,2.429,4.58,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2022,Walk,2.493,1.89,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2023,Car,23.126,10.95,4,0.163117,0.00040185,4.74E-05,2.28226
Taipei,Taiwan,Asia,2700000,2023,Motorcycle,6.372,7.09,4,0.096004,0.00069636,7.82E-05,1.49352
Taipei,Taiwan,Asia,2700000,2023,ElectricCar,16.58,13.24,4,0.020004,7.73E-06,1.83E-06,0.20851
Taipei,Taiwan,Asia,2700000,2023,ElectricBike,15.83,6.34,4,0.003042,1.21E-06,2.67E-07,0.03158
Taipei,Taiwan,Asia,2700000,2023,Bus,9.48,10.2,4,0.080166,0.00101891,0.000109086,0.98207
Taipei,Taiwan,Asia,2700000,2023,Rail,23.71,13.61,4,0.01739,6.00E-06,1.07E-06,0.13259
Taipei,Taiwan,Asia,2700000,2023,Bicycle,2.495,4.62,4,0,0,0,0
Taipei,Taiwan,Asia,2700000,2023,Walk,2.406,2.13,4,0,0,0,0
Taipei,Taiwan,Asia,2700000,2024,Car,24.595,11.48,2,0.159202,0.00035771,4.37E-05,2.25855
Taipei,Taiwan,Asia,2700000,2024,Motorcycle,6.841,8.07,2,0.092196,0.0006644,8.40E-05,1.53222
Taipei,Taiwan,Asia,2700000,2024,ElectricCar,16.988,12.92,2,0.021976,7.71E-06,1.80E-06,0.21849
Taipei,Taiwan,Asia,2700000,2024,ElectricBike,15.74,6.38,2,0.003015,1.10E-06,2.81E-07,0.03302
Taipei,Taiwan,Asia,2700000,2024,Bus,7.918,9.34,2,0.077602,0.00093871,0.000101389,1.02025
Taipei,Taiwan,Asia,2700000,2024,Rail,22.876,14.39,2,0.015687,5.20E-06,1.04E-06,0.12158
Taipei,Taiwan,Asia,2700000,2024,Bicycle,2.6,4.68,2,0,0,0,0
Taipei,Taiwan,Asia,2700000,2024,Walk,2.443,1.86,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2015,Car,30.05,10.64,4,0.185474,0.00044516,6.08E-05,2.61617
Seoul,South Korea,Asia,9700000,2015,Motorcycle,4.932,8.3,4,0.113732,0.00080778,8.83E-05,1.55501
Seoul,South Korea,Asia,9700000,2015,ElectricCar,7.856,13.01,4,0.021681,9.18E-06,2.29E-06,0.24391
Seoul,South Korea,Asia,9700000,2015,ElectricBike,5.422,7.1,4,0.003346,1.35E-06,3.26E-07,0.03565
Seoul,South Korea,Asia,9700000,2015,Bus,12.552,9.76,4,0.087695,0.00125828,0.000120657,1.02917
Seoul,South Korea,Asia,9700000,2015,Rail,34.052,14.18,4,0.017115,6.95E-06,1.36E-06,0.12159
Seoul,South Korea,Asia,9700000,2015,Bicycle,2.215,5.11,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2015,Walk,2.921,2.56,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2016,Car,30.309,11.35,3,0.183757,0.00045578,5.66E-05,2.28003
Seoul,South Korea,Asia,9700000,2016,Motorcycle,5.04,8.36,3,0.113949,0.00075436,9.18E-05,1.50387
Seoul,South Korea,Asia,9700000,2016,ElectricCar,9.136,12.81,3,0.022815,8.63E-06,1.93E-06,0.22516
Seoul,South Korea,Asia,9700000,2016,ElectricBike,6.981,7.26,3,0.003226,1.27E-06,3.49E-07,0.03429
Seoul,South Korea,Asia,9700000,2016,Bus,11.301,10.97,3,0.092247,0.00122454,0.000109222,1.1312
Seoul,South Korea,Asia,9700000,2016,Rail,32.362,14.38,3,0.017367,5.64E-06,1.23E-06,0.1248
Seoul,South Korea,Asia,9700000,2016,Bicycle,1.836,5.53,3,0,0,0,0
Seoul,South Korea,Asia,9700000,2016,Walk,3.034,2.66,3,0,0,0,0
Seoul,South Korea,Asia,9700000,2017,Car,28.317,12.5,2,0.18912,0.00043779,5.78E-05,2.55072
Seoul,South Korea,Asia,9700000,2017,Motorcycle,5.221,7.66,2,0.111086,0.0007882,9.57E-05,1.53626
Seoul,South Korea,Asia,9700000,2017,ElectricCar,8.959,13.94,2,0.020072,8.28E-06,1.98E-06,0.2234
Seoul,South Korea,Asia,9700000,2017,ElectricBike,7.52,7.11,2,0.003118,1.24E-06,3.44E-07,0.03367
Seoul,South Korea,Asia,9700000,2017,Bus,11.991,10.87,2,0.08643,0.00113846,0.000105974,1.03788
Seoul,South Korea,Asia,9700000,2017,Rail,33.11,13.6,2,0.017047,6.07E-06,1.26E-06,0.11846
Seoul,South Korea,Asia,9700000,2017,Bicycle,2.051,5.58,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2017,Walk,2.832,2.58,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2018,Car,30.023,12.35,3,0.174125,0.00039486,6.20E-05,2.45383
Seoul,South Korea,Asia,9700000,2018,Motorcycle,4.819,8.32,3,0.105399,0.00075166,8.22E-05,1.48201
Seoul,South Korea,Asia,9700000,2018,ElectricCar,9.782,13.66,3,0.019145,8.02E-06,1.81E-06,0.23572
Seoul,South Korea,Asia,9700000,2018,ElectricBike,7.576,7.71,3,0.003067,1.29E-06,3.13E-07,0.03228
Seoul,South Korea,Asia,9700000,2018,Bus,10.714,10.29,3,0.086777,0.00119189,0.000107463,1.09864
Seoul,South Korea,Asia,9700000,2018,Rail,32.647,13.65,3,0.016939,5.95E-06,1.12E-06,0.11767
Seoul,South Korea,Asia,9700000,2018,Bicycle,1.87,4.97,3,0,0,0,0
Seoul,South Korea,Asia,9700000,2018,Walk,2.569,2.38,3,0,0,0,0
Seoul,South Korea,Asia,9700000,2019,Car,28.849,11.9,2,0.173071,0.00042165,6.26E-05,2.2105
Seoul,South Korea,Asia,9700000,2019,Motorcycle,4.91,8.18,2,0.103304,0.0007345,8.51E-05,1.39634
Seoul,South Korea,Asia,9700000,2019,ElectricCar,11.237,13.63,2,0.021237,7.79E-06,1.97E-06,0.2255
Seoul,South Korea,Asia,9700000,2019,ElectricBike,8.811,7.28,2,0.003094,1.17E-06,3.36E-07,0.03256
Seoul,South Korea,Asia,9700000,2019,Bus,11.465,10.38,2,0.087301,0.0010842,0.000114149,1.0902
Seoul,South Korea,Asia,9700000,2019,Rail,30.198,13.87,2,0.01611,5.91E-06,1.30E-06,0.12787
Seoul,South Korea,Asia,9700000,2019,Bicycle,1.878,5.37,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2019,Walk,2.652,2.35,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2020,Car,26.848,12.28,3,0.185046,0.00043326,5.83E-05,2.42689
Seoul,South Korea,Asia,9700000,2020,Motorcycle,4.778,8.51,3,0.10473,0.00064675,7.63E-05,1.5117
Seoul,South Korea,Asia,9700000,2020,ElectricCar,11.313,13.73,3,0.02211,7.15E-06,1.77E-06,0.22206
Seoul,South Korea,Asia,9700000,2020,ElectricBike,9.362,6.94,3,0.003046,1.19E-06,2.93E-07,0.03162
Seoul,South Korea,Asia,9700000,2020,Bus,10.772,10.12,3,0.081955,0.00110215,0.000114071,1.13783
Seoul,South Korea,Asia,9700000,2020,Rail,32.188,14.78,3,0.016106,5.60E-06,1.22E-06,0.12087
Seoul,South Korea,Asia,9700000,2020,Bicycle,1.854,5.12,3,0,0,0,0
Seoul,South Korea,Asia,9700000,2020,Walk,2.884,2.59,3,0,0,0,0
Seoul,South Korea,Asia,9700000,2021,Car,26.288,11.86,2,0.170548,0.00042044,5.24E-05,2.113
Seoul,South Korea,Asia,9700000,2021,Motorcycle,4.57,7.98,2,0.103626,0.00070349,7.79E-05,1.49459
Seoul,South Korea,Asia,9700000,2021,ElectricCar,12.335,12.85,2,0.020451,6.82E-06,1.82E-06,0.20544
Seoul,South Korea,Asia,9700000,2021,ElectricBike,10.839,7.55,2,0.002693,1.13E-06,3.13E-07,0.03058
Seoul,South Korea,Asia,9700000,2021,Bus,11.355,10.1,2,0.080701,0.00109444,0.000109848,1.10617
Seoul,South Korea,Asia,9700000,2021,Rail,30.171,14.61,2,0.01594,5.50E-06,1.04E-06,0.11426
Seoul,South Korea,Asia,9700000,2021,Bicycle,1.727,5.1,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2021,Walk,2.714,2.52,2,0,0,0,0
Seoul,South Korea,Asia,9700000,2022,Car,27.177,11.29,4,0.168269,0.00037881,5.24E-05,2.26223
Seoul,South Korea,Asia,9700000,2022,Motorcycle,4.039,8.35,4,0.09769,0.00072591,8.04E-05,1.54414
Seoul,South Korea,Asia,9700000,2022,ElectricCar,13.867,13.32,4,0.021471,7.25E-06,1.84E-06,0.22277
Seoul,South Korea,Asia,9700000,2022,ElectricBike,11.291,6.77,4,0.00296,1.06E-06,3.06E-07,0.03009
Seoul,South Korea,Asia,9700000,2022,Bus,9.875,9.93,4,0.081989,0.00108554,0.000108674,1.17362
Seoul,South Korea,Asia,9700000,2022,Rail,29.405,14.84,4,0.015965,5.34E-06,1.19E-06,0.12328
Seoul,South Korea,Asia,9700000,2022,Bicycle,1.689,5.13,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2022,Walk,2.657,2.48,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2023,Car,26.572,13.36,4,0.186941,0.00037891,4.95E-05,2.35938
Seoul,South Korea,Asia,9700000,2023,Motorcycle,4.341,8.39,4,0.097453,0.00075249,7.20E-05,1.55099
Seoul,South Korea,Asia,9700000,2023,ElectricCar,14.418,13.12,4,0.019804,7.26E-06,1.84E-06,0.20053
Seoul,South Korea,Asia,9700000,2023,ElectricBike,11.257,6.77,4,0.002843,1.06E-06,2.78E-07,0.03112
Seoul,South Korea,Asia,9700000,2023,Bus,10.329,10.24,4,0.083221,0.00104331,0.000105723,1.00998
Seoul,South Korea,Asia,9700000,2023,Rail,28.417,14.37,4,0.016146,5.68E-06,1.07E-06,0.11637
Seoul,South Korea,Asia,9700000,2023,Bicycle,1.944,5.14,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2023,Walk,2.721,2.57,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2024,Car,24.948,12.69,4,0.169613,0.00037185,5.14E-05,2.31197
Seoul,South Korea,Asia,9700000,2024,Motorcycle,4.296,7.95,4,0.10448,0.00071849,7.00E-05,1.45458
Seoul,South Korea,Asia,9700000,2024,ElectricCar,14.491,13.84,4,0.01929,6.90E-06,1.70E-06,0.2039
Seoul,South Korea,Asia,9700000,2024,ElectricBike,12.072,7.13,4,0.002834,1.08E-06,2.48E-07,0.03171
Seoul,South Korea,Asia,9700000,2024,Bus,10.608,9.56,4,0.079844,0.00100101,0.000100399,1.02562
Seoul,South Korea,Asia,9700000,2024,Rail,29.295,14.47,4,0.01552,5.30E-06,1.17E-06,0.11453
Seoul,South Korea,Asia,9700000,2024,Bicycle,1.672,4.96,4,0,0,0,0
Seoul,South Korea,Asia,9700000,2024,Walk,2.617,2.45,4,0,0,0,0
Bangalore,India,Asia,13200000,2015,Car,33.043,12.07,2,0.193477,0.00045548,6.34E-05,2.56562
Bangalore,India,Asia,13200000,2015,Motorcycle,19.978,8.32,2,0.115501,0.00084414,9.33E-05,1.53248
Bangalore,India,Asia,13200000,2015,ElectricCar,5.179,13.56,2,0.037977,1.41E-05,3.57E-06,0.38152
Bangalore,India,Asia,13200000,2015,ElectricBike,3.995,6.94,2,0.005549,2.15E-06,4.94E-07,0.05752
Bangalore,India,Asia,13200000,2015,Bus,19.114,10.25,2,0.086674,0.00118071,0.000126628,1.02842
Bangalore,India,Asia,13200000,2015,Rail,10.782,15.29,2,0.028493,9.98E-06,2.11E-06,0.20875
Bangalore,India,Asia,13200000,2015,Bicycle,3.064,5.15,2,0,0,0,0
Bangalore,India,Asia,13200000,2015,Walk,4.845,2.42,2,0,0,0,0
Bangalore,India,Asia,13200000,2016,Car,34.697,11.43,2,0.176632,0.00037718,5.87E-05,2.49983
Bangalore,India,Asia,13200000,2016,Motorcycle,19.726,8.55,2,0.110368,0.00079756,8.89E-05,1.68254
